id,date,amount,card,id_merchant,time
1603,2/6/2018 22:44,10.32,3.0182E+13,45,2/6/2018 22:44
2418,2/7/2018 0:20,5.97,3.72415E+14,104,2/7/2018 0:20
2072,2/7/2018 1:36,5.64,4.76105E+18,63,2/7/2018 1:36
230,2/7/2018 2:48,7.68,4.26369E+15,63,2/7/2018 2:48
1115,2/7/2018 3:45,10.21,4.74104E+12,42,2/7/2018 3:45
1473,2/7/2018 15:53,10.33,3.56107E+15,49,2/7/2018 15:53
859,2/7/2018 23:35,2.87,5.01809E+11,70,2/7/2018 23:35
205,2/8/2018 4:15,7.02,3.00633E+13,96,2/8/2018 4:15
2878,2/8/2018 5:12,18.32,4.86676E+18,57,2/8/2018 5:12
2085,2/8/2018 8:36,2.48,5.01809E+11,85,2/8/2018 8:36
748,2/8/2018 10:27,3.48,4.96292E+18,139,2/8/2018 10:27
3473,2/8/2018 11:06,2.45,5.36178E+15,127,2/8/2018 11:06
3060,2/8/2018 12:15,15.39,6.75911E+11,135,2/8/2018 12:15
364,2/8/2018 16:35,7.15,4.26849E+15,97,2/8/2018 16:35
3102,2/8/2018 19:56,15.71,4.74104E+12,88,2/8/2018 19:56
121,2/8/2018 21:10,5.52,5.84227E+11,124,2/8/2018 21:10
1927,2/9/2018 0:54,1.72,4.58696E+18,3,2/9/2018 0:54
3436,2/9/2018 7:38,1.16,5.03843E+11,12,2/9/2018 7:38
2409,2/9/2018 11:38,445,3.51695E+15,112,2/9/2018 11:38
657,2/9/2018 15:30,1.21,3.5822E+15,101,2/9/2018 15:30
1265,2/9/2018 19:25,11.11,5.0188E+11,114,2/9/2018 19:25
1142,2/10/2018 2:01,11.43,5.5706E+15,68,2/10/2018 2:01
3133,2/10/2018 3:34,15.25,4.15072E+15,122,2/10/2018 3:34
2665,2/10/2018 5:36,15.92,3.0143E+13,126,2/10/2018 5:36
2629,2/10/2018 10:29,20.01,3.58135E+15,148,2/10/2018 10:29
1386,2/10/2018 10:55,10.14,4.15072E+15,35,2/10/2018 10:55
3313,2/10/2018 11:17,12.97,4.7432E+18,135,2/10/2018 11:17
1556,2/10/2018 11:56,11.33,4.50641E+15,10,2/10/2018 11:56
375,2/10/2018 12:04,7.39,4.26849E+15,105,2/10/2018 12:04
3418,2/10/2018 13:26,1.66,4.27647E+12,72,2/10/2018 13:26
3013,2/10/2018 16:22,17.3,5.5706E+15,150,2/10/2018 16:22
2801,2/10/2018 16:43,15.67,3.51695E+15,25,2/10/2018 16:43
1487,2/10/2018 18:53,10.74,2.13194E+14,105,2/10/2018 18:53
206,2/11/2018 0:03,7.51,5.01809E+11,25,2/11/2018 0:03
1419,2/11/2018 2:48,12.98,3.56195E+15,115,2/11/2018 2:48
1446,2/11/2018 6:30,10.93,4.96292E+18,65,2/11/2018 6:30
738,2/11/2018 8:25,1.26,3.5822E+15,38,2/11/2018 8:25
2894,2/11/2018 14:38,15.76,4.72378E+18,111,2/11/2018 14:38
556,2/11/2018 16:04,2.74,4.15984E+18,63,2/11/2018 16:04
988,2/11/2018 17:50,11.46,4.02791E+15,131,2/11/2018 17:50
1449,2/11/2018 21:30,10.77,5.84227E+11,142,2/11/2018 21:30
2290,2/11/2018 22:11,4.56,4.76105E+18,127,2/11/2018 22:11
2554,2/11/2018 22:51,16.2,4.53999E+15,118,2/11/2018 22:51
127,2/12/2018 3:44,3.69,4.31965E+12,116,2/12/2018 3:44
2126,2/12/2018 10:31,5.47,4.18816E+15,98,2/12/2018 10:31
3029,2/12/2018 15:16,19.8,5.5706E+15,39,2/12/2018 15:16
430,2/12/2018 15:26,7.73,4.76105E+18,150,2/12/2018 15:26
1146,2/12/2018 15:41,10.08,2.13194E+14,49,2/12/2018 15:41
3285,2/12/2018 16:21,16.93,4.71177E+15,84,2/12/2018 16:21
1833,2/12/2018 21:29,10.39,4.18816E+15,66,2/12/2018 21:29
3339,2/13/2018 1:08,1.5,5.17595E+15,137,2/13/2018 1:08
3465,2/13/2018 1:31,2.19,4.53999E+15,1,2/13/2018 1:31
1347,2/13/2018 1:43,10.36,3.76028E+14,51,2/13/2018 1:43
3076,2/13/2018 3:52,17.21,5.29719E+15,35,2/13/2018 3:52
2926,2/13/2018 9:24,19.2,3.0143E+13,40,2/13/2018 9:24
1848,2/13/2018 10:34,10.44,3.51695E+15,130,2/13/2018 10:34
1708,2/13/2018 10:35,10.78,5.0188E+11,101,2/13/2018 10:35
3155,2/13/2018 13:36,19.37,4.15984E+18,149,2/13/2018 13:36
664,2/13/2018 20:23,1.92,4.72378E+18,133,2/13/2018 20:23
1047,2/14/2018 1:50,10.24,4.74104E+12,81,2/14/2018 1:50
2657,2/14/2018 4:16,17.77,3.00783E+13,4,2/14/2018 4:16
2967,2/14/2018 5:56,13.85,6.50024E+15,44,2/14/2018 5:56
2563,2/14/2018 6:14,16.13,4.26849E+15,39,2/14/2018 6:14
2035,2/14/2018 6:48,4.75,4.15984E+18,32,2/14/2018 6:48
490,2/14/2018 8:06,6.17,4.15072E+15,97,2/14/2018 8:06
3326,2/14/2018 9:36,2.73,4.498E+12,1,2/14/2018 9:36
3282,2/14/2018 10:44,17.99,4.71177E+15,121,2/14/2018 10:44
1836,2/14/2018 11:14,11.38,3.51711E+15,18,2/14/2018 11:14
2060,2/14/2018 11:45,3.54,4.15984E+18,144,2/14/2018 11:45
195,2/14/2018 14:16,7.64,4.72378E+18,135,2/14/2018 14:16
3038,2/14/2018 14:49,17.36,4.498E+12,65,2/14/2018 14:49
3016,2/14/2018 16:46,15.87,5.29719E+15,83,2/14/2018 16:46
863,2/14/2018 17:22,2.91,4.18816E+15,20,2/14/2018 17:22
371,2/14/2018 18:59,8.45,5.5706E+15,4,2/14/2018 18:59
340,2/14/2018 21:50,5.62,3.56107E+15,51,2/14/2018 21:50
1042,2/15/2018 4:55,10.29,6.01199E+15,129,2/15/2018 4:55
1786,2/15/2018 10:22,10,3.0143E+13,147,2/15/2018 10:22
1714,2/15/2018 10:24,10.3,5.50071E+15,92,2/15/2018 10:24
1155,2/15/2018 14:12,10.92,4.72378E+18,11,2/15/2018 14:12
891,2/15/2018 14:49,10.01,5.01809E+11,6,2/15/2018 14:49
3220,2/15/2018 16:28,17.86,3.58135E+15,91,2/15/2018 16:28
2891,2/15/2018 19:33,15.95,3.56107E+15,118,2/15/2018 19:33
572,2/15/2018 21:35,3.46,3.53565E+15,139,2/15/2018 21:35
670,2/16/2018 2:59,3.69,2.13194E+14,121,2/16/2018 2:59
1322,2/16/2018 5:33,10.19,4.74104E+12,98,2/16/2018 5:33
187,2/16/2018 6:17,5.83,3.0143E+13,40,2/16/2018 6:17
1693,2/16/2018 8:32,10,5.84227E+11,42,2/16/2018 8:32
2830,2/16/2018 10:00,15.95,3.0182E+13,98,2/16/2018 10:00
727,2/16/2018 12:15,3.11,5.36178E+15,13,2/16/2018 12:15
1469,2/16/2018 12:31,10.5,4.64401E+18,37,2/16/2018 12:31
1029,2/16/2018 13:45,10.48,5.5706E+15,100,2/16/2018 13:45
3138,2/16/2018 17:15,16.69,4.6819E+12,67,2/16/2018 17:15
2543,2/16/2018 18:57,17.63,5.84227E+11,63,2/16/2018 18:57
2995,2/16/2018 20:08,16.08,5.0188E+11,15,2/16/2018 20:08
2401,2/16/2018 20:44,5.87,5.29719E+15,3,2/16/2018 20:44
842,2/17/2018 0:18,2.71,3.76028E+14,122,2/17/2018 0:18
2699,2/17/2018 1:27,1430,5.5706E+15,71,2/17/2018 1:27
1648,2/17/2018 1:56,10.76,5.50071E+15,136,2/17/2018 1:56
596,2/17/2018 2:02,2.57,4.96292E+18,47,2/17/2018 2:02
2797,2/17/2018 5:49,17.93,3.76028E+14,30,2/17/2018 5:49
750,2/17/2018 5:55,1.27,3.58135E+15,48,2/17/2018 5:55
3057,2/17/2018 20:31,18.03,5.03843E+11,47,2/17/2018 20:31
2670,2/17/2018 21:37,17.23,3.5822E+15,25,2/17/2018 21:37
2344,2/18/2018 1:13,2.51,4.02791E+15,20,2/18/2018 1:13
2640,2/18/2018 7:25,16.38,3.5822E+15,94,2/18/2018 7:25
34,2/18/2018 8:19,8.02,5.17595E+15,67,2/18/2018 8:19
2590,2/18/2018 8:54,18.3,3.4412E+14,69,2/18/2018 8:54
2862,2/18/2018 9:33,18.06,5.5706E+15,88,2/18/2018 9:33
3468,2/18/2018 10:09,1.63,4.96292E+18,36,2/18/2018 10:09
1764,2/18/2018 11:36,10.99,3.0182E+13,79,2/18/2018 11:36
2683,2/18/2018 13:04,14.91,5.01809E+11,103,2/18/2018 13:04
1109,2/18/2018 17:26,11.73,4.96292E+18,2,2/18/2018 17:26
501,2/18/2018 17:37,3.48,3.51695E+15,41,2/18/2018 17:37
871,2/18/2018 17:48,1.7,1.80099E+14,63,2/18/2018 17:48
1928,2/18/2018 18:28,4.26,4.16531E+18,94,2/18/2018 18:28
2630,2/18/2018 20:43,16.7,4.31965E+12,137,2/18/2018 20:43
1525,2/18/2018 22:19,10.31,4.6819E+12,75,2/18/2018 22:19
2116,2/19/2018 0:17,3.64,3.76028E+14,89,2/19/2018 0:17
1748,2/19/2018 3:12,11,5.84227E+11,148,2/19/2018 3:12
1246,2/19/2018 8:50,12.17,4.76105E+18,149,2/19/2018 8:50
310,2/19/2018 10:53,5.36,3.00633E+13,124,2/19/2018 10:53
1679,2/19/2018 11:31,10.38,4.53999E+15,70,2/19/2018 11:31
2785,2/19/2018 12:45,15.59,3.51711E+15,38,2/19/2018 12:45
1480,2/19/2018 16:00,1072,3.51695E+15,49,2/19/2018 16:00
2250,2/19/2018 16:15,5.42,4.64401E+18,134,2/19/2018 16:15
1860,2/19/2018 17:56,12.1,4.498E+12,49,2/19/2018 17:56
3098,2/19/2018 22:48,1839,3.4412E+14,95,2/19/2018 22:48
1403,2/20/2018 2:58,10.9,5.03843E+11,90,2/20/2018 2:58
2933,2/20/2018 6:24,18.96,4.16531E+18,65,2/20/2018 6:24
347,2/20/2018 10:58,4.6,2.13194E+14,66,2/20/2018 10:58
1978,2/20/2018 13:01,4.35,4.53999E+15,22,2/20/2018 13:01
3166,2/20/2018 17:03,20.88,5.84227E+11,106,2/20/2018 17:03
2174,2/20/2018 20:28,3.82,5.84227E+11,87,2/20/2018 20:28
1082,2/20/2018 22:07,11.17,3.56195E+15,70,2/20/2018 22:07
675,2/21/2018 0:25,2.81,4.50641E+15,105,2/21/2018 0:25
3496,2/21/2018 0:28,2.08,4.96292E+18,85,2/21/2018 0:28
1114,2/21/2018 3:19,10.71,3.0143E+13,118,2/21/2018 3:19
3398,2/21/2018 5:56,2.88,3.0143E+13,9,2/21/2018 5:56
2861,2/21/2018 8:21,18.98,4.26849E+15,23,2/21/2018 8:21
864,2/21/2018 11:46,3.38,4.16531E+18,77,2/21/2018 11:46
2469,2/21/2018 12:56,15.62,4.96292E+18,142,2/21/2018 12:56
2934,2/21/2018 13:21,15.78,4.76105E+18,5,2/21/2018 13:21
22,2/21/2018 17:59,3.8,4.26849E+15,120,2/21/2018 17:59
3432,2/21/2018 20:23,2.31,3.4412E+14,90,2/21/2018 20:23
2295,2/21/2018 20:40,5.2,4.96292E+18,30,2/21/2018 20:40
1213,2/21/2018 22:24,10.07,5.84227E+11,68,2/21/2018 22:24
1137,2/21/2018 23:56,10.67,3.56195E+15,77,2/21/2018 23:56
1324,2/22/2018 1:15,12.35,3.51711E+15,122,2/22/2018 1:15
2214,2/22/2018 5:56,3.54,4.2791E+18,82,2/22/2018 5:56
2952,2/22/2018 6:40,19.58,3.56107E+15,121,2/22/2018 6:40
1818,2/22/2018 7:59,11.64,3.58135E+15,41,2/22/2018 7:59
520,2/22/2018 17:56,7.34,1.80099E+14,146,2/22/2018 17:56
623,2/22/2018 17:59,0.93,4.6819E+12,93,2/22/2018 17:59
1483,2/22/2018 22:15,11.11,4.27647E+12,132,2/22/2018 22:15
3447,2/23/2018 0:41,3.12,5.5706E+15,10,2/23/2018 0:41
3396,2/23/2018 10:13,1.26,4.31965E+12,26,2/23/2018 10:13
3431,2/23/2018 10:46,2.48,3.56195E+15,112,2/23/2018 10:46
714,2/23/2018 12:26,2.63,4.31965E+12,44,2/23/2018 12:26
312,2/23/2018 13:04,6.96,4.86676E+18,23,2/23/2018 13:04
1929,2/23/2018 13:05,4.08,4.64401E+18,78,2/23/2018 13:05
850,2/23/2018 14:39,0.73,4.53999E+15,68,2/23/2018 14:39
1141,2/23/2018 18:49,11.01,3.72415E+14,22,2/23/2018 18:49
2596,2/23/2018 18:53,17.17,4.15072E+15,51,2/23/2018 18:53
1939,2/23/2018 20:00,3.26,5.17595E+15,50,2/23/2018 20:00
3204,2/24/2018 0:03,16.59,4.83448E+15,64,2/24/2018 0:03
624,2/24/2018 2:18,1.13,5.0188E+11,145,2/24/2018 2:18
1298,2/24/2018 4:59,11.36,4.2791E+18,45,2/24/2018 4:59
666,2/24/2018 7:59,2.9,5.5706E+15,139,2/24/2018 7:59
2227,2/24/2018 11:53,1.13,5.03843E+11,134,2/24/2018 11:53
1533,2/24/2018 13:57,10.18,5.01809E+11,124,2/24/2018 13:57
605,2/24/2018 14:48,3.4,4.7432E+18,102,2/24/2018 14:48
974,2/24/2018 19:19,10.16,4.2791E+18,2,2/24/2018 19:19
630,2/24/2018 19:20,3.92,4.15072E+15,82,2/24/2018 19:20
1309,2/25/2018 0:52,12.07,5.29719E+15,85,2/25/2018 0:52
1945,2/25/2018 1:59,3.83,5.29719E+15,25,2/25/2018 1:59
3370,2/25/2018 2:33,2.7,4.26849E+15,37,2/25/2018 2:33
1356,2/25/2018 7:37,11.68,5.13584E+15,107,2/25/2018 7:37
3007,2/25/2018 7:55,18.14,3.53565E+15,43,2/25/2018 7:55
3100,2/25/2018 8:23,15.1,4.83448E+15,138,2/25/2018 8:23
3371,2/25/2018 8:52,2.55,3.56107E+15,20,2/25/2018 8:52
3154,2/25/2018 9:36,18.32,4.53999E+15,75,2/25/2018 9:36
2547,2/25/2018 10:00,18.03,4.16531E+18,61,2/25/2018 10:00
1760,2/25/2018 11:23,10.49,3.51711E+15,127,2/25/2018 11:23
2112,2/25/2018 13:40,2.92,3.00633E+13,43,2/25/2018 13:40
2559,2/25/2018 16:09,14.91,4.18816E+15,58,2/25/2018 16:09
2631,2/25/2018 16:54,18.53,4.16531E+18,91,2/25/2018 16:54
3400,2/25/2018 17:30,2.85,4.7432E+18,113,2/25/2018 17:30
708,2/26/2018 1:52,1.01,6.75911E+11,81,2/26/2018 1:52
1272,2/26/2018 3:00,10.35,5.29719E+15,87,2/26/2018 3:00
3349,2/26/2018 3:29,2.14,4.27647E+12,119,2/26/2018 3:29
2402,2/26/2018 3:56,2.38,3.51711E+15,81,2/26/2018 3:56
492,2/26/2018 7:25,7.23,3.76028E+14,66,2/26/2018 7:25
2842,2/26/2018 7:31,13.46,4.58696E+18,21,2/26/2018 7:31
3207,2/26/2018 9:57,17.87,4.72378E+18,4,2/26/2018 9:57
1796,2/26/2018 10:39,10.21,3.56195E+15,52,2/26/2018 10:39
52,2/27/2018 0:02,7.11,3.76028E+14,88,2/27/2018 0:02
3008,2/27/2018 1:20,19.67,4.26849E+15,95,2/27/2018 1:20
17,2/27/2018 5:09,6.35,4.64401E+18,2,2/27/2018 5:09
2003,2/27/2018 6:33,5.3,5.03843E+11,102,2/27/2018 6:33
2836,2/27/2018 8:27,18.52,6.75911E+11,6,2/27/2018 8:27
5,2/27/2018 9:20,6.03,4.15072E+15,18,2/27/2018 9:20
144,2/27/2018 12:53,11.36,5.01809E+11,136,2/27/2018 12:53
1842,2/27/2018 15:27,1145,3.58135E+15,33,2/27/2018 15:27
924,2/28/2018 0:50,10.21,3.51711E+15,56,2/28/2018 0:50
751,2/28/2018 2:06,0.91,3.72415E+14,79,2/28/2018 2:06
625,2/28/2018 4:36,1.41,3.53565E+15,101,2/28/2018 4:36
138,2/28/2018 9:00,6.16,4.53999E+15,2,2/28/2018 9:00
2183,2/28/2018 9:13,2.59,4.96292E+18,139,2/28/2018 9:13
3394,2/28/2018 13:56,1.18,3.72415E+14,28,2/28/2018 13:56
1216,3/1/2018 3:52,11.34,5.50071E+15,126,3/1/2018 3:52
2424,3/1/2018 10:05,4.47,2.13194E+14,148,3/1/2018 10:05
455,3/1/2018 15:32,10.46,5.5706E+15,120,3/1/2018 15:32
223,3/1/2018 18:42,6.13,5.0188E+11,22,3/1/2018 18:42
2644,3/1/2018 20:03,15.53,3.5822E+15,39,3/1/2018 20:03
1005,3/1/2018 21:29,1119,3.00783E+13,19,3/1/2018 21:29
2572,3/1/2018 23:00,12.65,5.36178E+15,135,3/1/2018 23:00
433,3/1/2018 23:17,9.26,5.50071E+15,121,3/1/2018 23:17
2799,3/1/2018 23:38,20.22,4.02791E+15,72,3/1/2018 23:38
2321,3/2/2018 2:48,3.12,6.01199E+15,127,3/2/2018 2:48
101,3/2/2018 3:35,4.4,3.00783E+13,111,3/2/2018 3:35
2277,3/2/2018 6:42,1.49,5.0188E+11,126,3/2/2018 6:42
1791,3/2/2018 9:24,10.56,4.83448E+15,124,3/2/2018 9:24
2325,3/2/2018 11:05,1.92,2.13194E+14,44,3/2/2018 11:05
3336,3/2/2018 11:42,1.37,5.13584E+15,63,3/2/2018 11:42
366,3/2/2018 12:56,6.25,2.13194E+14,67,3/2/2018 12:56
3001,3/2/2018 12:57,16.54,5.29719E+15,31,3/2/2018 12:57
2232,3/2/2018 13:14,1.1,3.00633E+13,76,3/2/2018 13:14
1315,3/2/2018 17:30,10.19,5.29719E+15,68,3/2/2018 17:30
547,3/2/2018 17:44,2.05,5.84227E+11,19,3/2/2018 17:44
992,3/2/2018 18:37,10.02,5.50071E+15,88,3/2/2018 18:37
3118,3/2/2018 18:53,15.95,3.00783E+13,72,3/2/2018 18:53
3420,3/2/2018 19:34,1.77,4.71177E+15,23,3/2/2018 19:34
1397,3/2/2018 19:40,10.06,6.01199E+15,19,3/2/2018 19:40
1150,3/2/2018 23:23,12.42,4.31965E+12,65,3/2/2018 23:23
251,3/3/2018 2:05,3.49,3.51711E+15,88,3/3/2018 2:05
3357,3/3/2018 2:17,2.85,3.0143E+13,138,3/3/2018 2:17
2524,3/3/2018 5:07,18.03,1.80099E+14,111,3/3/2018 5:07
3238,3/3/2018 8:42,19.5,4.6819E+12,23,3/3/2018 8:42
2394,3/3/2018 11:05,5.34,4.26849E+15,1,3/3/2018 11:05
667,3/3/2018 11:08,3.69,5.36178E+15,126,3/3/2018 11:08
3319,3/3/2018 13:04,18.44,4.27647E+12,90,3/3/2018 13:04
1835,3/3/2018 14:02,10.28,3.00783E+13,37,3/3/2018 14:02
1663,3/3/2018 14:14,11.32,3.0143E+13,84,3/3/2018 14:14
3090,3/3/2018 18:45,17.94,4.498E+12,130,3/3/2018 18:45
1342,3/4/2018 0:52,10.85,4.83448E+15,48,3/4/2018 0:52
3136,3/4/2018 3:56,15.4,4.74104E+12,67,3/4/2018 3:56
2413,3/4/2018 4:38,2.02,4.26849E+15,12,3/4/2018 4:38
622,3/4/2018 6:20,3.07,5.50071E+15,81,3/4/2018 6:20
332,3/4/2018 7:04,2.23,5.13584E+15,48,3/4/2018 7:04
420,3/4/2018 10:13,4.53,2.13194E+14,116,3/4/2018 10:13
2155,3/4/2018 12:58,1.94,5.84227E+11,117,3/4/2018 12:58
70,3/4/2018 13:32,5.7,3.0182E+13,150,3/4/2018 13:32
2789,3/4/2018 15:50,1534,3.0182E+13,118,3/4/2018 15:50
827,3/4/2018 17:41,2.98,5.50071E+15,141,3/4/2018 17:41
787,3/4/2018 19:14,3.42,5.17595E+15,129,3/4/2018 19:14
1494,3/4/2018 20:41,12.29,4.15984E+18,99,3/4/2018 20:41
610,3/4/2018 20:48,1.13,3.76028E+14,109,3/4/2018 20:48
1211,3/4/2018 22:35,11.32,4.64401E+18,100,3/4/2018 22:35
2050,3/4/2018 23:28,3.64,5.84227E+11,79,3/4/2018 23:28
3025,3/5/2018 0:15,15.73,5.84227E+11,31,3/5/2018 0:15
304,3/5/2018 5:48,5.98,4.7432E+18,75,3/5/2018 5:48
2464,3/5/2018 6:18,15.48,4.6819E+12,85,3/5/2018 6:18
2246,3/5/2018 6:58,2.05,4.53999E+15,116,3/5/2018 6:58
2486,3/5/2018 7:34,16.58,4.31965E+12,135,3/5/2018 7:34
2451,3/5/2018 8:26,1617,5.5706E+15,4,3/5/2018 8:26
2928,3/5/2018 10:19,19.69,4.27647E+12,139,3/5/2018 10:19
508,3/5/2018 11:06,5.01,3.00633E+13,51,3/5/2018 11:06
580,3/5/2018 11:39,3.19,4.26369E+15,111,3/5/2018 11:39
3403,3/5/2018 12:32,1.68,4.26849E+15,43,3/5/2018 12:32
2327,3/5/2018 14:58,4.54,4.15072E+15,39,3/5/2018 14:58
2856,3/5/2018 15:43,17.06,4.86676E+18,142,3/5/2018 15:43
2172,3/6/2018 2:12,3.83,4.53999E+15,120,3/6/2018 2:12
1448,3/6/2018 3:48,10.94,4.18816E+15,66,3/6/2018 3:48
219,3/6/2018 4:01,4.1,4.86676E+18,127,3/6/2018 4:01
2005,3/6/2018 5:30,5.57,3.56107E+15,37,3/6/2018 5:30
2840,3/6/2018 7:18,1334,4.31965E+12,87,3/6/2018 7:18
2602,3/6/2018 11:34,17.3,6.50024E+15,66,3/6/2018 11:34
438,3/6/2018 12:39,5.62,3.53565E+15,46,3/6/2018 12:39
2750,3/6/2018 13:24,18.8,4.18816E+15,132,3/6/2018 13:24
1903,3/6/2018 16:09,10.82,3.4412E+14,65,3/6/2018 16:09
1030,3/6/2018 20:15,12.6,4.2791E+18,59,3/6/2018 20:15
1611,3/7/2018 0:05,12.92,3.4412E+14,126,3/7/2018 0:05
2911,3/7/2018 2:46,15.55,5.03843E+11,77,3/7/2018 2:46
1773,3/7/2018 2:52,10.92,5.03843E+11,54,3/7/2018 2:52
185,3/7/2018 3:03,6.46,5.50071E+15,118,3/7/2018 3:03
2368,3/7/2018 4:00,1.41,1.80099E+14,50,3/7/2018 4:00
1918,3/7/2018 5:49,12.91,4.71177E+15,140,3/7/2018 5:49
353,3/7/2018 9:22,3.97,4.15984E+18,146,3/7/2018 9:22
746,3/7/2018 16:45,2.88,4.31965E+12,84,3/7/2018 16:45
283,3/7/2018 17:14,4.77,4.26849E+15,101,3/7/2018 17:14
2027,3/7/2018 18:43,1.26,3.56195E+15,115,3/7/2018 18:43
1276,3/7/2018 19:07,10.18,4.498E+12,117,3/7/2018 19:07
1133,3/7/2018 19:14,10.37,4.498E+12,45,3/7/2018 19:14
1406,3/7/2018 22:35,11.16,5.0188E+11,117,3/7/2018 22:35
2013,3/8/2018 0:32,4.89,6.50024E+15,114,3/8/2018 0:32
1023,3/8/2018 4:08,10.21,5.0188E+11,32,3/8/2018 4:08
3428,3/8/2018 7:46,1.37,5.17595E+15,48,3/8/2018 7:46
1771,3/8/2018 9:02,10.84,4.71177E+15,61,3/8/2018 9:02
1999,3/8/2018 9:47,2.99,5.29719E+15,110,3/8/2018 9:47
73,3/8/2018 15:38,8.19,4.02791E+15,118,3/8/2018 15:38
1582,3/8/2018 16:31,11.22,4.16531E+18,134,3/8/2018 16:31
641,3/8/2018 17:36,3.23,5.03843E+11,150,3/8/2018 17:36
2239,3/8/2018 18:56,1.32,4.58696E+18,44,3/8/2018 18:56
2573,3/8/2018 20:11,20.71,3.00633E+13,19,3/8/2018 20:11
2620,3/8/2018 20:28,18.21,4.58696E+18,101,3/8/2018 20:28
3097,3/9/2018 0:13,18.11,6.01199E+15,70,3/9/2018 0:13
2030,3/9/2018 0:31,3.63,3.51711E+15,5,3/9/2018 0:31
2226,3/9/2018 2:18,3.67,4.6819E+12,85,3/9/2018 2:18
2117,3/9/2018 3:31,5.02,4.50641E+15,66,3/9/2018 3:31
2205,3/9/2018 3:59,2.04,3.72415E+14,108,3/9/2018 3:59
38,3/9/2018 4:51,389,3.58135E+15,76,3/9/2018 4:51
1866,3/9/2018 5:28,11.77,4.02791E+15,126,3/9/2018 5:28
3176,3/9/2018 5:47,12.15,3.4412E+14,99,3/9/2018 5:47
2449,3/9/2018 11:21,5.45,3.0143E+13,117,3/9/2018 11:21
3197,3/9/2018 11:41,15.72,5.01809E+11,68,3/9/2018 11:41
463,3/9/2018 12:18,8.63,4.74104E+12,28,3/9/2018 12:18
995,3/9/2018 13:47,10.18,4.50641E+15,103,3/9/2018 13:47
1032,3/9/2018 13:55,10.72,3.00783E+13,26,3/9/2018 13:55
2609,3/9/2018 14:53,16.07,3.51711E+15,117,3/9/2018 14:53
1429,3/9/2018 14:55,10.54,4.83448E+15,60,3/9/2018 14:55
1149,3/9/2018 16:30,10.92,4.96292E+18,65,3/9/2018 16:30
2822,3/9/2018 23:28,16.38,2.13194E+14,38,3/9/2018 23:28
1366,3/9/2018 23:41,11.7,3.56195E+15,2,3/9/2018 23:41
290,3/10/2018 0:20,8.15,5.5706E+15,44,3/10/2018 0:20
269,3/10/2018 0:47,8.45,4.58696E+18,5,3/10/2018 0:47
472,3/10/2018 2:22,5.09,4.15984E+18,135,3/10/2018 2:22
1699,3/10/2018 3:53,10.86,3.0182E+13,97,3/10/2018 3:53
586,3/10/2018 5:41,1.68,5.17595E+15,69,3/10/2018 5:41
373,3/10/2018 6:05,4.69,4.15984E+18,92,3/10/2018 6:05
929,3/10/2018 8:52,13.53,6.75911E+11,109,3/10/2018 8:52
2270,3/10/2018 13:05,4.65,3.00633E+13,130,3/10/2018 13:05
201,3/10/2018 13:26,6.79,4.498E+12,115,3/10/2018 13:26
2323,3/10/2018 19:52,4.13,6.75911E+11,64,3/10/2018 19:52
575,3/10/2018 23:00,0.76,3.51711E+15,2,3/10/2018 23:00
2863,3/10/2018 23:42,18.88,4.27647E+12,14,3/10/2018 23:42
3081,3/11/2018 0:57,18.36,5.5706E+15,48,3/11/2018 0:57
960,3/11/2018 3:59,10.78,2.13194E+14,98,3/11/2018 3:59
1646,3/11/2018 4:02,10.13,5.36178E+15,145,3/11/2018 4:02
1036,3/11/2018 4:40,12.67,4.96292E+18,9,3/11/2018 4:40
1203,3/11/2018 9:33,10.08,4.86676E+18,34,3/11/2018 9:33
1467,3/11/2018 11:44,10.2,3.51711E+15,49,3/11/2018 11:44
925,3/11/2018 15:47,10.79,1.80099E+14,142,3/11/2018 15:47
418,3/11/2018 17:34,7.19,5.5706E+15,109,3/11/2018 17:34
3267,3/11/2018 19:37,13.57,4.31965E+12,70,3/11/2018 19:37
1263,3/11/2018 21:52,10.4,4.27647E+12,39,3/11/2018 21:52
3438,3/11/2018 22:09,3.35,3.00633E+13,78,3/11/2018 22:09
3268,3/11/2018 22:39,18.05,3.53565E+15,38,3/11/2018 22:39
2610,3/12/2018 0:44,1530,5.0188E+11,20,3/12/2018 0:44
1566,3/12/2018 1:00,10.1,3.72415E+14,89,3/12/2018 1:00
2682,3/12/2018 4:06,15.13,5.36178E+15,143,3/12/2018 4:06
2081,3/12/2018 5:07,3.79,6.75911E+11,77,3/12/2018 5:07
2749,3/12/2018 5:29,22.49,6.01199E+15,147,3/12/2018 5:29
1242,3/12/2018 6:01,10.69,4.27647E+12,73,3/12/2018 6:01
3273,3/12/2018 6:23,17.37,6.50024E+15,50,3/12/2018 6:23
1194,3/12/2018 8:57,11.55,5.17595E+15,88,3/12/2018 8:57
2021,3/12/2018 9:08,1.65,3.72415E+14,13,3/12/2018 9:08
2990,3/12/2018 13:06,20.53,4.71177E+15,42,3/12/2018 13:06
3314,3/12/2018 14:09,20.52,5.13584E+15,135,3/12/2018 14:09
2009,3/12/2018 17:16,3.08,3.72415E+14,76,3/12/2018 17:16
1785,3/12/2018 19:29,10.14,2.13194E+14,143,3/12/2018 19:29
807,3/12/2018 20:04,2.41,1.80099E+14,60,3/12/2018 20:04
